Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
561,CA-2020-118731,20-11-2020,22-11-2020,Second Class,LP-17080,Liz Pelletier,Consumer,India,Kerela,Kerela,South,OFF-BI-10000069,Office Supplies,Wire and Cables,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",122.056,7,27.3182,0,Cards
2072,US-2020-110996,20-11-2020,25-11-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,India,Kerela,Kerela,South,FUR-CH-10003956,Furniture,Modular Switches,Novimex High-Tech Fabric Mesh Task Chair,326.92,5,-46.137,0,Cards
7928,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10001363,Technology,LED,Apple iPhone 5S,606.99,1,170.997,0,COD
4391,CA-2020-111556,20-11-2020,22-11-2020,First Class,CD-11920,Carlos Daly,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10001459,Technology,LED,Samsung Galaxy Mega 6.3,1289.97,3,327.5922,1,Online
7927,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,India,Karnataka,Bangalore,South,TEC-AC-10003433,Technology,Electrical Fans,Maxell 4.7GB DVD+R 5/Pack,85.97,3,1.3365,0,Online
560,CA-2020-118731,20-11-2020,22-11-2020,Second Class,LP-17080,Liz Pelletier,Consumer,India,Kerela,Kerela,South,FUR-FU-10003347,Furniture,MCBs & DBs,Coloredge Poster Frame,125.6,3,16.614,0,Cards
7929,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000820,Furniture,MCBs & DBs,Tensor Brushed Steel Torchiere Floor Lamp,139.97,3,9.1746,0,Cards
2247,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,India,Kerela,Kerela,South,TEC-PH-10004165,Technology,LED,Mitel MiVoice 5330e IP Phone,696.976,3,49.4982,1,Cards
2246,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,India,Kerela,Kerela,South,OFF-AP-10001492,Office Supplies,Home Automation,"Acco Six-Outlet Power Strip, 4' Cord Length",108.62,1,2.2412,1,Online
2213,CA-2020-107874,21-11-2020,25-11-2020,Standard Class,SW-20275,Scott Williamson,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10003535,Furniture,MCBs & DBs,Howard Miller Distant Time Traveler Alarm Clock,142.42,1,11.2422,0,Cards
6148,CA-2020-105130,21-11-2020,25-11-2020,Standard Class,PJ-18835,Patrick Jones,Corporate,India,Kerela,Kerela,South,OFF-BI-10001191,Office Supplies,Wire and Cables,Canvas Sectional Post Wire and Cables,129.736,2,14.7668,0,Online
9942,CA-2020-164028,24-11-2020,30-11-2020,Standard Class,JL-15835,John Lee,Consumer,India,Kerela,Kerela,South,TEC-AC-10001772,Technology,Electrical Fans,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,249.58,14,87.1962,0,COD
1493,CA-2020-166436,24-11-2020,28-11-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10000785,Furniture,Modular Switches,Global Ergonomic Managers Chair,1000.292,6,173.7408,0,COD
6319,CA-2020-161459,25-11-2020,29-11-2020,Second Class,EB-13750,Edward Becker,Corporate,India,Kerela,Kerela,South,TEC-PH-10004071,Technology,LED,PayAnywhere Card Reader,146.96,5,3.4965,1,Online
5135,CA-2020-155607,26-11-2020,30-11-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10003364,Office Supplies,Wire and Cables,Binding Machine Supplies,135.344,4,32.6704,0,COD
7321,CA-2020-100097,26-11-2020,29-11-2020,Second Class,MN-17935,Michael Nguyen,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10003623,Furniture,MCBs & DBs,"DataProducts Ampli Magnifier Task Lamp, Black,",159.3,5,37.884,0,Online
7320,CA-2020-100097,26-11-2020,29-11-2020,Second Class,MN-17935,Michael Nguyen,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10002310,Technology,LED,Plantronics Calisto P620-M USB Wireless Speakerphone System,996.95,5,264.5865,0,COD
5134,CA-2020-155607,26-11-2020,30-11-2020,Standard Class,FG-14260,Frank Gastineau,Home Office,India,Karnataka,Bangalore,South,OFF-AP-10001962,Office Supplies,Home Automation,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,142.73,7,14.6825,0,COD
4949,CA-2020-107125,27-11-2020,02-12-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,India,Kerela,Kerela,South,OFF-BI-10001989,Office Supplies,Wire and Cables,Premium Transparent Presentation Covers by GBC,132.488,7,41.1208,0,COD
6639,CA-2020-103352,27-11-2020,30-11-2020,Second Class,RP-19390,Resi Pölking,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001196,Office Supplies,Wire and Cables,"Avery Flip-Chart Easel Binder, Black",138.424,6,36.2556,0,Online
1936,CA-2020-101245,27-11-2020,03-12-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,India,Kerela,Kerela,South,TEC-AC-10001284,Technology,Electrical Fans,Enermax Briskie RF Wireless Keyboard and Mouse Combo,179.16,8,59.8176,0,COD
4950,CA-2020-107125,27-11-2020,02-12-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,India,Kerela,Kerela,South,FUR-FU-10000732,Furniture,MCBs & DBs,Eldon 200 Class Desk Electrical Fans,155.84,3,6.0288,0,COD
5838,CA-2020-133207,27-11-2020,03-12-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,India,Kerela,Kerela,South,TEC-PH-10004100,Technology,LED,Griffin GC17055 Auxiliary Audio Cable,169.568,4,5.7568,0,COD
2661,CA-2020-123372,28-11-2020,02-12-2020,Standard Class,DG-13300,Deirdre Greer,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10002834,Technology,LED,Google Nexus 5,524.89,11,494.9725,0,Cards
880,CA-2020-111689,30-11-2020,02-12-2020,Second Class,HP-14815,Harold Pawlan,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10003984,Office Supplies,Wire and Cables,Lock-Up Easel 'Spel-Binder',106.472,3,23.1093,0,Cards
5586,CA-2020-105333,30-11-2020,04-12-2020,Standard Class,VP-21730,Victor Preis,Home Office,India,Karnataka,Bangalore,South,TEC-PH-10001468,Technology,LED,Panasonic Business TeleLED KX-T7736,590.06,3,163.818,0,COD
881,CA-2020-111689,30-11-2020,02-12-2020,Second Class,HP-14815,Harold Pawlan,Home Office,India,Karnataka,Bangalore,South,FUR-CH-10004287,Furniture,Modular Switches,SAFCO Arco Folding Chair,1263.9,5,262.39,0,Online
6300,CA-2020-107314,30-11-2020,03-12-2020,First Class,MZ-17335,Maria Zettner,Home Office,India,Kerela,Kerela,South,FUR-FU-10003489,Furniture,MCBs & DBs,Contemporary Borderless Frame,152.83,3,9.5571,0,COD
8889,CA-2020-103968,01-12-2020,07-12-2020,Standard Class,ML-17755,Max Ludwig,Home Office,India,Kerela,Kerela,South,FUR-FU-10003394,Furniture,MCBs & DBs,"Tenex ""The Solids"" Textured Chair Mats",669.64,9,107.0388,0,Cards
261,CA-2020-163139,01-12-2020,03-12-2020,Second Class,CC-12670,Craig Carreira,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003460,Office Supplies,Wire and Cables,Acco 3-Hole Punch,118.52,5,6.132,0,Online
259,CA-2020-163139,01-12-2020,03-12-2020,Second Class,CC-12670,Craig Carreira,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10000290,Technology,Electrical Fans,Sabrent 4-Port USB 2.0 Hub,127.37,3,6.9258,0,Cards
3558,CA-2020-118542,01-12-2020,05-12-2020,Standard Class,CC-12550,Clay Cheatham,Consumer,India,Kerela,Kerela,South,OFF-BI-10003429,Office Supplies,Wire and Cables,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",138.128,2,3.6714,1,Online
2350,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,India,Kerela,Kerela,South,OFF-BI-10000632,Office Supplies,Wire and Cables,Satellite Sectional Post Wire and Cables,104.456,2,22.5732,0,Online
2352,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,India,Kerela,Kerela,South,OFF-AP-10002765,Office Supplies,Home Automation,Fellowes Advanced Computer Series Surge Protectors,120.47,3,22.2516,0,Online
6271,CA-2020-102379,02-12-2020,06-12-2020,Standard Class,BB-11545,Brenda Bowman,Corporate,India,Kerela,Kerela,South,FUR-CH-10004983,Furniture,Modular Switches,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,182.056,9,43.4646,0,COD
2349,CA-2020-109701,02-12-2020,03-12-2020,Same Day,AM-10360,Alice McCarthy,Corporate,India,Kerela,Kerela,South,OFF-BI-10004187,Office Supplies,Wire and Cables,3-ring staple pack,132.024,6,3.1584,0,Online
6270,CA-2020-102379,02-12-2020,06-12-2020,Standard Class,BB-11545,Brenda Bowman,Corporate,India,Kerela,Kerela,South,TEC-PH-10001448,Technology,LED,Anker Astro 15000mAh USB Portable Charger,134.992,1,-7.9984,0,Cards
2463,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,116.92,5,29.372,0,Cards
2465,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10000576,Technology,LED,AT&T 1080 Corded phone,154.99,1,36.9873,0,COD
2464,CA-2020-148691,03-12-2020,09-12-2020,Standard Class,CS-12460,Chuck Sachs,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001553,Office Supplies,Wire and Cables,SpineVue Locking Slant-D Ring Wire and Cables by Cardinal,110.624,2,5.1184,0,COD
3181,CA-2020-105235,05-12-2020,11-12-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,India,Karnataka,Bangalore,South,OFF-AP-10001271,Office Supplies,Home Automation,Eureka The Boss Cordless Rechargeable Stick Vac,280.9,5,68.823,0,COD
3179,CA-2020-105235,05-12-2020,11-12-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10001487,Furniture,MCBs & DBs,"Eldon Expressions Wood and Plastic Desk Electrical Fans, Cherry Wood",129.94,3,6.0726,0,Online
3180,CA-2020-105235,05-12-2020,11-12-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000521,Furniture,MCBs & DBs,"Seth Thomas 14"" Putty-Colored Wall Clock",143.68,2,18.1908,0,Online
7324,US-2020-126053,05-12-2020,08-12-2020,First Class,CS-11950,Carlos Soltero,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10001934,Furniture,MCBs & DBs,Magnifier Swing Arm Lamp,156.96,2,10.9096,0,COD
566,CA-2020-137099,07-12-2020,10-12-2020,First Class,FP-14320,Frank Preis,Consumer,India,Kerela,Kerela,South,TEC-PH-10002496,Technology,LED,Cisco SPA301,400.376,3,46.797,1,COD
5410,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,India,Kerela,Kerela,South,OFF-BI-10001670,Office Supplies,Wire and Cables,Vinyl Sectional Post Wire and Cables,104.48,3,33.93,0,COD
414,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,India,Kerela,Kerela,South,FUR-CH-10003956,Furniture,Modular Switches,Novimex High-Tech Fabric Mesh Task Chair,142.568,2,-18.4548,0,COD
1168,CA-2020-145226,08-12-2020,10-12-2020,Second Class,DL-13315,Delfina Latchford,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10004952,Furniture,MCBs & DBs,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",143.48,2,33.9388,0,COD
3432,CA-2020-148264,08-12-2020,09-12-2020,First Class,LF-17185,Luke Foster,Consumer,India,Kerela,Kerela,South,FUR-FU-10002703,Furniture,MCBs & DBs,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",157.9,2,15.468,0,COD
406,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,India,Kerela,Kerela,South,TEC-AC-10000158,Technology,Electrical Fans,Sony 64GB Class 10 Micro SDHC R40 Memory Card,190.95,5,37.7895,0,COD
5409,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,India,Kerela,Kerela,South,OFF-BI-10002854,Office Supplies,Wire and Cables,"Performers Binder/Pad Holder, Black",117.424,1,8.409,0,Online
4953,CA-2020-117926,08-12-2020,12-12-2020,Second Class,AS-10225,Alan Schoenberger,Corporate,India,Kerela,Kerela,South,OFF-AP-10002670,Office Supplies,Home Automation,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,164.48,1,20.844,1,COD
4293,CA-2020-102407,09-12-2020,13-12-2020,Second Class,AT-10435,Alyssa Tate,Home Office,India,Kerela,Kerela,South,OFF-AP-10001394,Office Supplies,Home Automation,Harmony Air Purifier,220,1,68.04,0,Online
206,CA-2020-108329,09-12-2020,14-12-2020,Standard Class,LE-16810,Laurel Elliston,Consumer,India,Kerela,Kerela,South,TEC-PH-10001918,Technology,LED,Nortel Business Series Terminal T7208 Digital phone,473.768,4,44.4768,0,COD
4353,CA-2020-107748,10-12-2020,12-12-2020,Second Class,AG-10330,Alex Grayson,Consumer,India,Kerela,Kerela,South,TEC-PH-10003215,Technology,LED,Jackery Bar Premium Fast-charging Portable Charger,440.84,4,34.742,0,Online
1058,CA-2020-167150,10-12-2020,17-12-2020,Standard Class,BP-11185,Ben Peterman,Corporate,India,Kerela,Kerela,South,OFF-BI-10001097,Office Supplies,Wire and Cables,Avery Hole Reinforcements,429.936,4,7.2268,0,COD
1059,CA-2020-167150,10-12-2020,17-12-2020,Standard Class,BP-11185,Ben Peterman,Corporate,India,Kerela,Kerela,South,OFF-BI-10001597,Office Supplies,Wire and Cables,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",147.568,2,22.9488,0,COD
6750,CA-2020-100230,11-12-2020,15-12-2020,Standard Class,AA-10375,Allen Armold,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10004522,Technology,LED,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,333.98,2,29.245,0,Cards
6748,CA-2020-100230,11-12-2020,15-12-2020,Standard Class,AA-10375,Allen Armold,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10002498,Office Supplies,Wire and Cables,Clear Mylar Reinforcing Strips,415.952,1,5.0463,0,Online
390,CA-2020-101798,11-12-2020,15-12-2020,Standard Class,MV-18190,Mike Vittorini,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10000050,Office Supplies,Wire and Cables,"Angle-D Wire and Cables with Locking Rings, Label Holders",398.36,4,7.884,0,COD
391,CA-2020-101798,11-12-2020,15-12-2020,Standard Class,MV-18190,Mike Vittorini,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10001998,Technology,Electrical Fans,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,430.98,2,13.5932,0,Online
9684,CA-2020-122770,13-12-2020,18-12-2020,Standard Class,EP-13915,Emily Phan,Consumer,India,Kerela,Kerela,South,FUR-FU-10001473,Furniture,MCBs & DBs,"Eldon Executive Woodline II Desk Electrical Fans, Mahogany",379.04,8,54.2808,0,COD
2948,CA-2020-169859,14-12-2020,18-12-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,India,Kerela,Kerela,South,OFF-BI-10000174,Office Supplies,Wire and Cables,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Wire and Cables, Clear",391.96,14,22.736,1,COD
2947,CA-2020-169859,14-12-2020,18-12-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,India,Kerela,Kerela,South,FUR-FU-10004963,Furniture,MCBs & DBs,"Eldon 400 Class Desk Electrical Fans, Black Carbon",375.25,3,11.025,1,COD
9701,CA-2020-154116,15-12-2020,19-12-2020,Standard Class,KM-16660,Khloe Miller,Consumer,India,Kerela,Kerela,South,TEC-PH-10000675,Technology,LED,Panasonic KX TS3282B Corded phone,1425.776,3,14.7582,0,COD
9700,CA-2020-154116,15-12-2020,19-12-2020,Standard Class,KM-16660,Khloe Miller,Consumer,India,Kerela,Kerela,South,OFF-AP-10000027,Office Supplies,Home Automation,Hoover Commercial SteamVac,329.32,4,16.296,0,COD
2964,CA-2020-137428,16-12-2020,21-12-2020,Second Class,AY-10555,Andy Yotov,Corporate,India,Kerela,Kerela,South,FUR-CH-10003817,Furniture,Modular Switches,"Global Value Steno Chair, Gray",386.184,2,6.074,1,COD
9047,CA-2020-137463,16-12-2020,20-12-2020,Second Class,KM-16225,Kalyca Meade,Corporate,India,Kerela,Kerela,South,TEC-AC-10000057,Technology,Electrical Fans,Microsoft Natural Ergonomic Keyboard 4000,378.95,5,31.4895,0,COD
9046,CA-2020-137463,16-12-2020,20-12-2020,Second Class,KM-16225,Kalyca Meade,Corporate,India,Kerela,Kerela,South,TEC-AC-10000358,Technology,Electrical Fans,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,522.95,5,45.588,0,Online
2966,CA-2020-137428,16-12-2020,21-12-2020,Second Class,AY-10555,Andy Yotov,Corporate,India,Kerela,Kerela,South,FUR-FU-10002445,Furniture,MCBs & DBs,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",286.96,2,7.584,1,Online
2965,CA-2020-137428,16-12-2020,21-12-2020,Second Class,AY-10555,Andy Yotov,Corporate,India,Kerela,Kerela,South,OFF-BI-10002949,Office Supplies,Wire and Cables,Prestige Round Ring Wire and Cables,318.32,5,8.208,1,COD
3004,CA-2020-104381,16-12-2020,23-12-2020,Standard Class,RD-19810,Ross DeVincentis,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10001628,Office Supplies,Wire and Cables,"Acco Data Flex Cable Posts For Top & Bottom Load Wire and Cables, 6"" Capacity",277.376,4,10.43,0,Online
9045,CA-2020-137463,16-12-2020,20-12-2020,Second Class,KM-16225,Kalyca Meade,Corporate,India,Kerela,Kerela,South,OFF-BI-10003196,Office Supplies,Wire and Cables,Accohide Poly Flexible Ring Wire and Cables,318.984,2,2.244,0,Online
2963,CA-2020-137428,16-12-2020,21-12-2020,Second Class,AY-10555,Andy Yotov,Corporate,India,Kerela,Kerela,South,FUR-CH-10002774,Furniture,Modular Switches,"Global Deluxe Stacking Chair, Gray",348.568,2,9.1764,1,COD
7042,CA-2020-103443,17-12-2020,23-12-2020,Standard Class,AT-10735,Annie Thurman,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10000308,Furniture,MCBs & DBs,Deflect-o Glass Clear Studded Chair Mats,486.36,2,27.3592,0,Online
629,CA-2020-133431,17-12-2020,21-12-2020,Standard Class,LC-17140,Logan Currie,Consumer,India,Kerela,Kerela,South,OFF-BI-10000605,Office Supplies,Wire and Cables,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",335.24,5,5.1435,0,COD
7041,CA-2020-103443,17-12-2020,23-12-2020,Standard Class,AT-10735,Annie Thurman,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001617,Office Supplies,Wire and Cables,GBC Wire Binding Combs,444.816,3,8.3754,0,COD
1025,CA-2020-106964,17-12-2020,20-12-2020,First Class,HR-14770,Hallie Redmond,Home Office,India,Kerela,Kerela,South,OFF-BI-10000320,Office Supplies,Wire and Cables,GBC Plastic Binding Combs,431.808,2,4.2804,0,COD
1116,CA-2020-140585,18-12-2020,23-12-2020,Second Class,RA-19915,Russell Applegate,Consumer,India,Kerela,Kerela,South,TEC-AC-10003610,Technology,Electrical Fans,Logitech Illuminated - Keyboard,395.98,2,57.5904,1,COD
1250,CA-2020-115602,18-12-2020,24-12-2020,Standard Class,DJ-13630,Doug Jacobs,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10001708,Furniture,Modular Switches,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1406.938,9,139.5702,0,COD
1251,CA-2020-115602,18-12-2020,24-12-2020,Standard Class,DJ-13630,Doug Jacobs,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10000891,Office Supplies,Home Automation,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2087.56,13,511.368,0,Online
1910,CA-2020-105886,18-12-2020,23-12-2020,Standard Class,DB-13660,Duane Benoit,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10001037,Furniture,MCBs & DBs,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",332.96,2,8.532,0,Cards
1114,CA-2020-140585,18-12-2020,23-12-2020,Second Class,RA-19915,Russell Applegate,Consumer,India,Kerela,Kerela,South,OFF-BI-10003364,Office Supplies,Wire and Cables,Binding Machine Supplies,455.672,2,16.3352,1,Cards
1442,CA-2020-128160,19-12-2020,24-12-2020,Second Class,MM-17920,Michael Moore,Consumer,India,Kerela,Kerela,South,OFF-BI-10001510,Office Supplies,Wire and Cables,Deluxe Heavy-Duty Vinyl Round Ring Binder,488.672,2,11.46,0,COD
2270,CA-2020-105480,20-12-2020,26-12-2020,Standard Class,DK-13225,Dean Katz,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10003291,Office Supplies,Wire and Cables,Wilson Jones Leather-Like Wire and Cables with DublLock Round Rings,3269.984,1,2.3571,0,Cards
6510,CA-2020-102197,20-12-2020,26-12-2020,Standard Class,DK-13150,David Kendrick,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10001524,Office Supplies,Wire and Cables,GBC Premium Transparent Covers with Diagonal Lined Pattern,489.352,3,17.6232,0,Cards
8178,CA-2020-149699,22-12-2020,24-12-2020,First Class,CM-12115,Chad McGuire,Consumer,India,Kerela,Kerela,South,TEC-AC-10000474,Technology,Electrical Fans,Kensington Expert Mouse Optical USB Trackball for PC or Mac,263.95,5,142.485,0,Online
4621,CA-2020-145219,24-12-2020,25-12-2020,First Class,RM-19675,Robert Marley,Home Office,India,Kerela,Kerela,South,OFF-BI-10001670,Office Supplies,Wire and Cables,Vinyl Sectional Post Wire and Cables,471.48,3,33.93,0,Online
3315,CA-2020-169978,24-12-2020,28-12-2020,Standard Class,HG-15025,Hunter Glantz,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002602,Furniture,Modular Switches,DMI Arturo Collection Mission-style Design Wood Chair,622.764,2,48.3136,0,Cards
1507,CA-2020-154935,24-12-2020,29-12-2020,Standard Class,AR-10540,Andy Reiter,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003708,Office Supplies,Wire and Cables,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",362.88,3,5.5875,0,Online
